hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
5.709175591253889,23,2,3,1.0,4.0,2.0,36,Travel_Rarely,Sales,1,3,Marketing,1,3701,Male,2,Research Scientist,Single,35050,1.0,Y,12,8,2,10.0,2,10,1,8
6.013562025881111,19,2,3,2.0,4.0,3.0,36,Travel_Rarely,Human Resources,2,4,Technical Degree,1,3363,Male,1,Sales Executive,Single,79180,2.0,Y,12,8,2,8.0,3,6,0,1
8.53712851405611,10,2,3,1.0,3.0,3.0,50,Travel_Rarely,Research & Development,12,4,Medical,1,2719,Male,1,Research Director,Married,49000,1.0,Y,11,8,0,3.0,3,3,0,2
7.579600624720833,12,3,4,4.0,2.0,3.0,29,Travel_Rarely,Research & Development,1,2,Medical,1,2542,Male,3,Sales Executive,Married,26780,1.0,Y,25,8,1,1.0,3,1,0,0
6.513829763498333,14,2,3,1.0,3.0,2.0,24,Non-Travel,Research & Development,1,5,Life Sciences,1,2703,Male,3,Research Scientist,Divorced,93800,0.0,Y,16,8,0,5.0,2,4,1,3
7.5635274431055555,16,3,4,3.0,4.0,3.0,38,Non-Travel,Sales,4,3,Life Sciences,1,3386,Male,2,Research Director,Single,100480,1.0,Y,23,8,1,6.0,2,5,1,3
6.468415885765277,16,3,3,1.0,3.0,3.0,56,Travel_Frequently,Research & Development,1,2,Life Sciences,1,515,Female,2,Manufacturing Director,Married,52280,2.0,Y,11,8,0,18.0,4,5,0,3
9.560480812137222,13,3,3,3.0,4.0,1.0,51,Travel_Rarely,Research & Development,8,4,Life Sciences,1,1304,Female,5,Sales Representative,Single,24500,0.0,Y,12,8,1,11.0,2,10,1,0
9.550373717090556,4,1,3,1.0,1.0,3.0,35,Travel_Rarely,Research & Development,2,3,Medical,1,3793,Female,1,Research Scientist,Divorced,25320,1.0,Y,13,8,0,1.0,2,1,0,0
6.634467871485834,17,2,3,2.0,4.0,3.0,28,Travel_Rarely,Research & Development,2,2,Medical,1,117,Male,3,Manager,Single,28580,1.0,Y,12,8,0,7.0,2,7,0,7
7.580697233377777,7,2,4,4.0,3.0,4.0,40,Travel_Frequently,Research & Development,21,3,Medical,1,4092,Female,3,Research Scientist,Married,197170,1.0,Y,21,8,0,10.0,1,10,9,4
10.691539491298334,3,3,3,1.0,1.0,3.0,38,Travel_Frequently,Sales,2,4,Life Sciences,1,1791,Female,2,Research Scientist,Single,23680,6.0,Y,11,8,1,17.0,3,15,4,12
5.4666990182952775,22,1,3,1.0,3.0,3.0,58,Travel_Rarely,Research & Development,27,3,Other,1,3621,Male,2,Laboratory Technician,Divorced,21870,1.0,Y,18,8,1,2.0,1,2,2,2
7.443621151271667,12,1,3,2.0,3.0,3.0,33,Travel_Rarely,Research & Development,28,4,Life Sciences,1,606,Female,1,Manager,Married,60910,1.0,Y,15,8,0,5.0,6,5,1,4
6.278371262828889,9,3,3,3.0,3.0,4.0,40,Travel_Rarely,Research & Development,2,4,Life Sciences,1,788,Male,3,Laboratory Technician,Divorced,167520,2.0,Y,18,8,1,8.0,3,3,1,2
6.6861099955375,15,3,3,1.0,3.0,3.0,30,Travel_Rarely,Sales,26,3,Marketing,1,2509,Female,2,Manager,Single,44200,9.0,Y,11,8,0,9.0,3,7,0,2
8.58350066934389,19,2,3,1.0,3.0,3.0,41,Non-Travel,Research & Development,23,3,Life Sciences,1,202,Male,2,Manufacturing Director,Single,26700,2.0,Y,15,8,2,10.0,2,8,0,7
6.515317938420278,20,4,3,3.0,4.0,3.0,50,Travel_Frequently,Research & Development,19,4,Life Sciences,1,2814,Male,2,Sales Executive,Single,53770,4.0,Y,14,8,1,16.0,3,2,2,1
7.175858991521389,7,3,3,1.0,2.0,4.0,26,Travel_Rarely,Research & Development,19,4,Technical Degree,1,218,Female,4,Sales Executive,Married,119940,1.0,Y,14,8,1,6.0,6,5,1,4
6.340751896474722,14,3,3,3.0,3.0,3.0,24,Travel_Rarely,Research & Development,6,3,Life Sciences,1,2430,Male,3,Sales Executive,Married,10520,1.0,Y,13,8,0,5.0,3,5,0,4
6.420800981704445,8,1,3,3.0,3.0,2.0,32,Travel_Rarely,Sales,10,3,Marketing,1,1839,Female,1,Human Resources,Married,30720,5.0,Y,12,8,0,9.0,4,5,1,3
7.766702365015556,4,4,3,2.0,3.0,3.0,41,Travel_Rarely,Sales,1,4,Life Sciences,1,1996,Female,1,Research Director,Married,52570,1.0,Y,14,8,0,10.0,2,10,0,8
7.823163766175556,5,2,3,3.0,1.0,3.0,23,Travel_Rarely,Sales,2,3,Medical,1,3268,Female,4,Manufacturing Director,Married,45590,1.0,Y,18,8,1,1.0,2,0,0,0
9.277542391789167,18,4,3,4.0,2.0,2.0,35,Travel_Frequently,Sales,8,2,Marketing,1,379,Female,1,Laboratory Technician,Divorced,36900,1.0,Y,13,8,1,10.0,2,10,7,8
7.045020080321111,15,2,3,2.0,3.0,3.0,40,Travel_Rarely,Sales,6,2,Life Sciences,1,3074,Female,1,Laboratory Technician,Married,26470,6.0,Y,13,8,0,20.0,2,1,0,0
9.146325301204723,17,3,3,2.0,1.0,3.0,44,Travel_Rarely,Research & Development,26,2,Life Sciences,1,1871,Male,2,Manufacturing Director,Married,76390,1.0,Y,14,8,0,8.0,6,8,7,1
6.126974564926111,6,2,3,1.0,4.0,4.0,38,Travel_Rarely,Sales,1,1,Medical,1,2851,Male,2,Laboratory Technician,Single,176030,4.0,Y,16,8,0,12.0,0,8,0,7
8.758000892458611,5,3,3,2.0,4.0,3.0,34,Travel_Rarely,Sales,6,2,Life Sciences,1,3164,Male,4,Research Director,Married,102480,1.0,Y,12,8,1,6.0,4,6,1,3
8.99700245426139,8,3,3,4.0,1.0,3.0,55,Travel_Rarely,Research & Development,14,4,Life Sciences,1,1483,Female,1,Sales Executive,Single,55380,0.0,Y,17,8,0,37.0,2,36,4,13
7.149326193663334,21,3,3,3.0,1.0,4.0,25,Travel_Rarely,Sales,5,3,Marketing,1,3321,Female,4,Research Scientist,Married,27560,1.0,Y,12,8,2,5.0,2,5,0,3
6.873062248995834,10,3,3,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,20,3,Medical,1,3264,Male,1,Laboratory Technician,Married,25230,3.0,Y,13,8,1,7.0,2,2,0,2
7.0124297188752776,6,4,3,4.0,4.0,3.0,48,Travel_Frequently,Research & Development,2,3,Life Sciences,1,2564,Male,2,Research Director,Divorced,197400,3.0,Y,14,8,0,24.0,2,22,4,7
7.457649486836111,11,2,3,1.0,4.0,2.0,35,Travel_Rarely,Research & Development,5,4,Medical,1,1793,Male,3,Manager,Married,16750,1.0,Y,16,8,0,3.0,6,3,0,2
6.7476182507808335,15,2,3,1.0,1.0,2.0,38,Travel_Rarely,Research & Development,9,2,Technical Degree,1,2604,Male,3,Sales Representative,Single,23720,4.0,Y,12,8,0,20.0,3,1,0,0
7.470902498884167,11,4,3,2.0,3.0,3.0,47,Travel_Frequently,Sales,1,3,Medical,1,1560,Female,2,Laboratory Technician,Single,68340,3.0,Y,16,8,1,5.0,2,0,0,0
7.750476349843611,4,4,3,4.0,3.0,4.0,39,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1350,Female,1,Research Scientist,Married,196580,4.0,Y,13,8,1,17.0,3,15,5,9
10.381328647925,10,3,3,3.0,1.0,3.0,37,Travel_Rarely,Research & Development,8,5,Technical Degree,1,3036,Male,2,Manufacturing Director,Divorced,54670,4.0,Y,12,8,0,13.0,2,7,6,7
8.8111869701025,8,2,3,2.0,4.0,3.0,33,Travel_Rarely,Sales,3,4,Medical,1,1168,Male,3,Healthcare Representative,Married,16110,0.0,Y,14,8,0,10.0,2,9,8,1
6.152429718875278,23,3,3,3.0,3.0,3.0,30,Travel_Rarely,Research & Development,2,1,Medical,1,2472,Male,1,Sales Representative,Married,104450,3.0,Y,18,8,1,10.0,3,7,1,7
6.378786256135555,15,3,3,2.0,2.0,,45,Travel_Rarely,Sales,1,4,Technical Degree,1,4306,Male,1,Research Scientist,Divorced,25800,8.0,Y,17,8,3,20.0,3,17,0,15
8.207006916555,6,2,3,3.0,4.0,3.0,45,Travel_Rarely,Research & Development,17,2,Medical,1,2951,Male,2,Laboratory Technician,Married,79910,0.0,Y,13,8,2,21.0,2,20,4,10
6.646378848728055,9,3,4,1.0,4.0,3.0,56,Travel_Rarely,Human Resources,1,2,Medical,1,2567,Female,5,Sales Executive,Single,25590,1.0,Y,21,8,0,5.0,3,4,1,0
8.96671240517611,15,3,3,2.0,1.0,3.0,32,Travel_Frequently,Research & Development,10,3,Medical,1,4179,Female,2,Manufacturing Director,Single,165980,1.0,Y,13,8,0,10.0,2,10,6,7
6.599657518964722,10,3,3,2.0,4.0,2.0,35,Travel_Rarely,Sales,24,3,Medical,1,3423,Male,5,Sales Executive,Divorced,57450,1.0,Y,17,8,3,3.0,4,3,1,2
7.822128514056111,6,3,4,3.0,4.0,3.0,25,Travel_Rarely,Research & Development,6,2,Medical,1,3568,Female,1,Laboratory Technician,Single,27680,0.0,Y,22,8,1,5.0,0,4,1,1
9.43854194556,4,3,3,4.0,4.0,3.0,49,Non-Travel,Research & Development,23,1,Other,1,2884,Female,2,Sales Executive,Divorced,92410,1.0,Y,19,8,1,7.0,5,7,1,7
6.437628290941389,21,4,4,4.0,2.0,3.0,43,Travel_Rarely,Research & Development,1,1,Other,1,876,Male,1,Manager,Divorced,46780,5.0,Y,25,8,1,8.0,0,6,0,2
5.849790272199722,10,3,3,3.0,1.0,3.0,24,Travel_Rarely,Sales,10,2,Marketing,1,3780,Male,1,Manufacturing Director,Divorced,23560,0.0,Y,13,8,0,2.0,5,1,0,0
9.712416331994444,5,2,3,2.0,2.0,3.0,28,Travel_Rarely,Sales,1,2,Technical Degree,1,1825,Female,1,Sales Executive,Married,22310,1.0,Y,12,8,0,8.0,3,8,7,5
6.596010709504444,7,1,3,4.0,2.0,3.0,24,Travel_Rarely,Sales,7,3,Medical,1,1689,Female,1,Laboratory Technician,Married,12320,1.0,Y,12,8,0,1.0,4,1,0,0
7.590754127621389,12,2,3,3.0,1.0,3.0,23,Travel_Rarely,Sales,2,3,Medical,1,328,Female,4,Manufacturing Director,Married,45590,1.0,Y,18,8,1,1.0,2,0,0,0
10.312356091030555,2,3,3,3.0,2.0,2.0,32,Travel_Rarely,Research & Development,1,4,Medical,1,2204,Male,5,Research Director,Married,191890,0.0,Y,12,8,1,4.0,3,3,1,2
6.890585676037222,7,1,3,4.0,2.0,4.0,20,Travel_Rarely,Research & Development,17,4,Medical,1,230,Female,1,Sales Representative,Single,22930,1.0,Y,13,8,2,1.0,3,1,0,0
6.056844042837778,20,3,3,3.0,3.0,3.0,39,Non-Travel,Research & Development,29,2,Life Sciences,1,3675,Male,2,Sales Executive,Married,38750,3.0,Y,15,8,0,13.0,3,6,0,5
6.4926204819275,21,3,3,3.0,2.0,3.0,41,Travel_Rarely,Research & Development,1,5,Medical,1,4131,Male,1,Healthcare Representative,Divorced,40810,2.0,Y,13,8,0,14.0,3,5,0,4
6.963504016064166,15,3,4,3.0,4.0,2.0,45,Travel_Rarely,Research & Development,2,1,Technical Degree,1,2824,Female,2,Healthcare Representative,Single,57680,5.0,Y,23,8,1,9.0,4,6,0,3
7.144081883087778,21,1,3,3.0,1.0,2.0,44,Travel_Rarely,Research & Development,3,4,Life Sciences,1,2135,Male,2,Research Scientist,Divorced,47070,1.0,Y,17,8,0,26.0,4,25,14,13
6.084455600178333,11,3,3,4.0,4.0,3.0,33,Travel_Rarely,Sales,23,4,Marketing,1,3473,Female,4,Sales Executive,Divorced,39830,4.0,Y,12,8,0,9.0,3,3,1,2
7.3336144578311115,20,3,3,3.0,4.0,3.0,37,Travel_Rarely,Research & Development,23,3,Life Sciences,1,3515,Male,3,Manufacturing Director,Divorced,166590,7.0,Y,16,8,1,9.0,2,6,1,3
6.435205265506389,14,2,3,4.0,1.0,3.0,42,Travel_Rarely,Research & Development,11,1,Life Sciences,1,3482,Male,4,Research Scientist,Married,60320,0.0,Y,14,8,0,23.0,2,22,13,7
7.3656135653725,15,3,3,1.0,4.0,3.0,36,Travel_Rarely,Research & Development,24,3,Life Sciences,1,4122,Female,2,Laboratory Technician,Married,61200,0.0,Y,19,8,0,10.0,2,9,3,4
7.350047969656389,5,3,3,4.0,1.0,1.0,27,Travel_Rarely,Research & Development,10,3,Life Sciences,1,297,Female,1,Laboratory Technician,Single,29560,8.0,Y,13,8,0,9.0,6,7,0,7
7.665615796519167,10,3,4,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Medical,1,4107,Female,2,Sales Executive,Single,131420,1.0,Y,25,8,2,10.0,4,10,0,8
6.249861668897778,21,3,3,1.0,4.0,3.0,36,Non-Travel,Sales,28,1,Life Sciences,1,3391,Male,2,Research Scientist,Divorced,48980,4.0,Y,13,8,1,12.0,3,7,0,7
6.585251004015833,8,3,3,2.0,3.0,2.0,29,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3190,Female,1,Healthcare Representative,Married,41570,1.0,Y,17,8,3,6.0,2,6,1,2
10.589340696117779,8,2,3,4.0,4.0,4.0,25,Travel_Rarely,Human Resources,25,4,Human Resources,1,3479,Female,2,Research Scientist,Married,82680,1.0,Y,12,8,0,7.0,3,7,5,6
7.551838464970833,11,4,3,3.0,4.0,3.0,38,Travel_Rarely,Sales,4,4,Life Sciences,1,2862,Male,1,Manufacturing Director,Single,70820,1.0,Y,14,8,0,2.0,3,2,2,1
7.717950691655278,9,3,3,4.0,3.0,,36,Non-Travel,Research & Development,8,4,Life Sciences,1,2395,Male,4,Laboratory Technician,Married,103880,0.0,Y,14,8,0,4.0,2,3,1,2
5.8526048639,11,2,3,1.0,3.0,3.0,44,Non-Travel,Research & Development,8,2,Life Sciences,1,1756,Male,1,Research Scientist,Single,135030,2.0,Y,12,8,0,9.0,6,5,1,4
7.3470626952252776,14,2,3,1.0,4.0,2.0,35,Travel_Rarely,Research & Development,5,4,Medical,1,3263,Male,3,Manager,Married,16750,1.0,Y,16,8,0,3.0,6,3,0,2
5.900896921017222,16,2,4,4.0,3.0,2.0,29,Non-Travel,Sales,22,4,Marketing,1,92,Male,2,Human Resources,Married,57360,1.0,Y,22,8,0,4.0,1,4,0,2
7.4377253458275,14,3,3,3.0,4.0,3.0,21,Travel_Rarely,Research & Development,3,1,Life Sciences,1,895,Female,1,Laboratory Technician,Single,170990,1.0,Y,14,8,1,3.0,2,2,2,2
7.377579205711666,7,2,4,4.0,2.0,4.0,36,Travel_Rarely,Research & Development,16,4,Life Sciences,1,4373,Male,1,Healthcare Representative,Single,67350,8.0,Y,25,8,2,16.0,3,13,3,7
5.724621820615556,11,3,3,2.0,3.0,3.0,41,Travel_Rarely,Sales,20,4,Marketing,1,4198,Male,2,Sales Executive,Married,102090,1.0,Y,13,8,1,23.0,2,22,15,8
6.429275992860278,21,3,3,3.0,1.0,3.0,26,Travel_Frequently,Sales,14,3,Life Sciences,1,1595,Male,2,Manager,Single,75100,0.0,Y,18,8,3,7.0,3,6,0,4
6.266600847835556,8,3,3,4.0,2.0,3.0,30,Travel_Rarely,Research & Development,2,3,Life Sciences,1,180,Male,1,Sales Executive,Single,48500,0.0,Y,12,8,1,4.0,4,3,1,2
7.108107987505556,15,3,3,3.0,1.0,2.0,37,Travel_Rarely,Research & Development,22,5,Medical,1,1461,Female,2,Manufacturing Director,Married,30550,2.0,Y,14,8,3,17.0,3,3,0,2
6.803904506916389,17,3,4,2.0,1.0,2.0,22,Travel_Rarely,Research & Development,8,3,Other,1,1947,Male,2,Sales Representative,Married,49070,1.0,Y,21,8,1,4.0,2,4,1,1
7.8247568049975,6,1,3,1.0,3.0,3.0,23,Travel_Rarely,Research & Development,23,1,Life Sciences,1,3248,Female,2,Research Scientist,Single,173280,1.0,Y,17,8,1,2.0,2,2,0,2
6.236465863453611,12,3,3,4.0,3.0,3.0,24,Travel_Rarely,Sales,28,3,Life Sciences,1,1937,Female,1,Healthcare Representative,Divorced,118490,1.0,Y,16,8,1,5.0,3,4,3,2
8.631928826416667,5,2,3,1.0,3.0,4.0,52,Non-Travel,Research & Development,2,3,Technical Degree,1,4390,Male,1,Sales Executive,Single,45070,1.0,Y,14,8,0,33.0,3,33,15,12
6.963824185631389,5,3,3,4.0,4.0,3.0,45,Travel_Rarely,Sales,3,1,Marketing,1,1547,Female,1,Sales Executive,Married,171740,9.0,Y,14,8,1,12.0,6,10,9,8
8.454171128960278,12,2,3,2.0,3.0,2.0,22,Non-Travel,Sales,17,2,Marketing,1,880,Male,3,Sales Executive,Married,97050,1.0,Y,18,8,2,4.0,3,4,1,3
6.7463688085675,9,3,3,3.0,,3.0,26,Travel_Frequently,Sales,14,3,Life Sciences,1,125,Male,2,Manager,Single,75100,0.0,Y,18,8,3,7.0,3,6,0,4
10.063014279339445,15,3,3,4.0,1.0,1.0,39,Travel_Rarely,Research & Development,10,4,Life Sciences,1,3352,Female,4,Human Resources,Married,66960,7.0,Y,11,8,0,8.0,3,2,2,2
6.296250557786666,11,2,3,3.0,3.0,3.0,31,Travel_Frequently,Research & Development,2,1,Life Sciences,1,3008,Female,1,Manager,Married,97130,1.0,Y,17,8,0,10.0,5,10,8,9
7.399168897813333,6,3,3,2.0,2.0,2.0,42,Travel_Rarely,Research & Development,20,2,Medical,1,347,Male,2,Sales Representative,Married,72950,1.0,Y,15,8,0,10.0,3,9,7,8
7.081338688085555,10,3,4,4.0,4.0,2.0,34,Travel_Rarely,Research & Development,3,2,Technical Degree,1,701,Male,2,Research Director,Divorced,26590,0.0,Y,24,8,3,10.0,2,9,1,6
6.490255466309445,22,3,4,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,5,3,Medical,1,3523,Male,1,Healthcare Representative,Married,57150,6.0,Y,24,8,2,10.0,0,8,1,7
7.071315261044167,17,2,3,2.0,4.0,3.0,34,Travel_Rarely,Research & Development,28,3,Technical Degree,1,2696,Male,1,Laboratory Technician,Divorced,107930,0.0,Y,11,8,3,3.0,1,2,1,2
6.521031905399167,13,3,3,4.0,1.0,3.0,34,Travel_Rarely,Research & Development,10,4,Life Sciences,1,791,Female,1,Sales Representative,Single,192460,3.0,Y,15,8,1,15.0,5,13,3,12
6.595091477019166,10,3,3,4.0,4.0,2.0,29,Travel_Rarely,Research & Development,3,3,Technical Degree,1,3588,Female,2,Healthcare Representative,Divorced,48050,3.0,Y,16,8,1,9.0,2,7,1,7
7.629529228023055,3,3,3,2.0,2.0,3.0,34,Travel_Rarely,Research & Development,12,2,Technical Degree,1,414,Male,2,Human Resources,Divorced,88650,1.0,Y,11,8,1,1.0,0,1,1,0
6.015138331101944,15,3,3,1.0,3.0,3.0,34,Non-Travel,Sales,1,2,Life Sciences,1,720,Male,2,Research Scientist,Divorced,86210,1.0,Y,17,8,1,5.0,1,5,0,0
6.5307608210619446,13,2,3,2.0,4.0,3.0,30,Travel_Rarely,Human Resources,1,4,Human Resources,1,4320,Female,1,Manager,Married,174260,2.0,Y,12,8,1,12.0,0,10,7,4
5.908215082552222,8,3,3,4.0,3.0,3.0,37,Travel_Rarely,Sales,24,2,Life Sciences,1,371,Female,4,Laboratory Technician,Divorced,42570,4.0,Y,15,8,0,9.0,2,1,0,0
6.299940874609445,10,2,3,3.0,1.0,3.0,33,Travel_Frequently,Sales,9,2,Marketing,1,4192,Male,4,Human Resources,Married,29090,2.0,Y,11,8,0,10.0,2,5,1,3
6.408226238286389,17,3,3,3.0,,1.0,34,Travel_Rarely,Sales,2,5,Life Sciences,1,3296,Male,4,Research Scientist,Married,23230,0.0,Y,17,8,0,4.0,2,3,0,2
9.182936189201111,3,3,3,1.0,1.0,3.0,38,Travel_Rarely,Research & Development,8,3,Life Sciences,1,2960,Female,1,Manager,Divorced,68700,1.0,Y,11,8,1,8.0,5,8,7,7
7.124434404283611,12,3,3,4.0,4.0,2.0,32,Travel_Rarely,Sales,4,3,Marketing,1,769,Male,1,Research Scientist,Married,53260,4.0,Y,14,8,1,7.0,2,4,0,3
5.867930611334167,21,2,3,3.0,2.0,4.0,54,Travel_Rarely,Research & Development,5,2,Life Sciences,1,253,Female,2,Sales Executive,Married,40140,2.0,Y,19,8,1,16.0,4,9,7,1
7.404615127175278,13,4,3,1.0,2.0,3.0,41,Travel_Rarely,Research & Development,13,4,Life Sciences,1,2658,Female,1,Healthcare Representative,Married,109200,0.0,Y,15,8,1,21.0,3,20,0,10
7.509177822400556,12,3,3,4.0,4.0,3.0,27,Travel_Rarely,Sales,2,3,Life Sciences,1,4076,Female,1,Manager,Single,39040,1.0,Y,15,8,0,7.0,2,7,0,7
5.897196564033889,8,2,3,4.0,4.0,3.0,29,Travel_Rarely,Research & Development,2,4,Medical,1,4407,Male,1,Laboratory Technician,Divorced,26790,2.0,Y,15,8,0,10.0,2,3,0,2
7.670443998215,8,2,4,3.0,4.0,3.0,43,Travel_Rarely,Sales,25,2,Life Sciences,1,518,Male,3,Research Scientist,Divorced,50550,5.0,Y,22,8,0,18.0,2,1,0,0
5.762430834448889,11,3,3,4.0,4.0,2.0,37,Travel_Rarely,Sales,1,4,Life Sciences,1,3023,Male,2,Healthcare Representative,Divorced,133480,7.0,Y,14,8,0,8.0,4,6,0,4
7.04458723784,16,3,3,1.0,3.0,3.0,40,Travel_Rarely,Research & Development,22,1,Life Sciences,1,2369,Male,1,Laboratory Technician,Married,56660,1.0,Y,14,8,1,18.0,2,18,14,12
5.750619143239445,10,3,3,1.0,4.0,3.0,24,Travel_Frequently,Sales,3,4,Marketing,1,2458,Male,1,Sales Executive,Married,45080,0.0,Y,11,8,1,3.0,5,2,2,1
5.684096385541944,24,3,3,4.0,4.0,2.0,25,Travel_Rarely,Research & Development,6,2,Medical,1,2178,Female,4,Research Scientist,Married,20450,3.0,Y,19,8,0,7.0,3,3,1,2
6.966222668451389,15,3,3,1.0,3.0,4.0,37,Travel_Rarely,Sales,4,3,Marketing,1,2742,Male,4,Human Resources,Divorced,160320,1.0,Y,13,8,0,7.0,2,7,0,7
8.038722668451388,11,2,4,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,13,4,Life Sciences,1,3177,Female,1,Laboratory Technician,Divorced,23410,1.0,Y,20,8,2,8.0,3,8,0,6
5.915160642570278,19,4,3,2.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,5,Technical Degree,1,3232,Male,2,Healthcare Representative,Single,49990,3.0,Y,12,8,2,10.0,2,5,4,3
5.7109348505130555,23,3,3,4.0,3.0,3.0,38,Travel_Rarely,Sales,8,2,Marketing,1,1411,Male,5,Research Scientist,Married,49300,9.0,Y,14,8,0,14.0,0,1,0,0
6.427013609995278,20,3,3,2.0,3.0,2.0,51,Travel_Frequently,Sales,21,4,Medical,1,673,Male,2,Research Scientist,Single,182000,0.0,Y,17,8,0,8.0,3,7,7,7
9.180586791610834,7,2,3,1.0,2.0,2.0,47,Non-Travel,Research & Development,1,1,Medical,1,1484,Male,1,Research Scientist,Married,57620,1.0,Y,11,8,2,10.0,4,10,9,9
6.445064703257223,12,3,3,2.0,4.0,3.0,48,Travel_Rarely,Research & Development,6,3,Medical,1,3127,Male,1,Laboratory Technician,Married,108540,2.0,Y,14,8,1,14.0,6,9,6,7
7.258201695671389,14,2,3,3.0,1.0,3.0,41,Travel_Frequently,Sales,1,4,Other,1,2173,Female,2,Healthcare Representative,Divorced,55610,0.0,Y,11,8,0,10.0,2,9,1,7
5.9794433288708335,16,1,3,3.0,3.0,3.0,49,Travel_Rarely,Research & Development,21,3,Medical,1,3878,Male,2,Manufacturing Director,Single,23800,4.0,Y,13,8,0,23.0,3,8,0,0
6.3529283801872225,19,3,3,4.0,2.0,3.0,41,Travel_Rarely,Research & Development,29,1,Life Sciences,1,1513,Male,1,Laboratory Technician,Single,23790,1.0,Y,12,8,0,22.0,6,22,0,4
6.437441990182778,17,3,3,4.0,2.0,2.0,28,Travel_Rarely,Human Resources,1,3,Human Resources,1,2022,Female,4,Laboratory Technician,Divorced,67810,0.0,Y,15,8,1,10.0,2,9,1,7
8.467868139223333,12,1,4,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,12,2,Medical,1,3121,Female,2,Sales Representative,Married,28090,4.0,Y,23,8,1,,2,8,0,0
6.992243418116667,14,1,3,3.0,4.0,3.0,37,Travel_Frequently,Research & Development,13,4,Life Sciences,1,391,Female,3,Human Resources,Married,35640,5.0,Y,11,8,0,10.0,1,5,0,0
5.500344712181945,20,2,3,3.0,2.0,2.0,28,Travel_Rarely,Research & Development,5,1,Technical Degree,1,3756,Male,2,Laboratory Technician,Married,25590,1.0,Y,11,8,0,8.0,3,8,1,7
6.949188978134722,12,3,3,1.0,2.0,,31,Travel_Rarely,Research & Development,1,3,Medical,1,2227,Male,1,Laboratory Technician,Single,168560,3.0,Y,12,8,1,9.0,3,3,1,0
7.011537260151667,7,2,3,2.0,2.0,4.0,38,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3803,Female,1,Manufacturing Director,Single,27780,2.0,Y,13,8,0,8.0,5,3,1,2
7.230715082552222,9,2,3,4.0,1.0,4.0,42,Non-Travel,Research & Development,5,4,Medical,1,621,Male,5,Sales Executive,Married,170460,7.0,Y,11,8,0,10.0,3,4,0,3
10.289556001784723,5,3,3,4.0,4.0,2.0,58,Travel_Frequently,Sales,9,2,Technical Degree,1,403,Male,1,Sales Executive,Divorced,21530,9.0,Y,11,8,0,3.0,3,1,0,0
7.400925925925834,4,1,3,4.0,2.0,3.0,33,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1398,Male,1,Human Resources,Married,33060,1.0,Y,11,8,3,8.0,6,8,1,6
6.183159303881944,20,4,3,3.0,3.0,3.0,35,Non-Travel,Research & Development,2,1,Medical,1,3198,Male,1,Research Scientist,Married,187400,1.0,Y,19,8,1,1.0,2,1,0,0
7.069645247657222,14,3,3,3.0,4.0,3.0,42,Travel_Rarely,Research & Development,28,4,Life Sciences,1,231,Female,2,Manufacturing Director,Married,26450,1.0,Y,15,8,0,10.0,5,10,2,2
8.5865785363675,16,3,4,1.0,1.0,2.0,27,Travel_Rarely,Research & Development,7,3,Life Sciences,1,632,Male,3,Manufacturing Director,Married,34080,1.0,Y,24,8,0,9.0,2,9,6,8
7.025018964747778,3,2,3,2.0,4.0,2.0,45,Travel_Rarely,Research & Development,3,3,Medical,1,4029,Female,2,Sales Executive,Married,37600,0.0,Y,14,8,1,10.0,2,9,3,8
9.160203034359444,6,2,3,1.0,1.0,4.0,39,Non-Travel,Research & Development,2,4,Medical,1,2245,Male,2,Manufacturing Director,Single,43810,2.0,Y,15,8,2,11.0,1,1,0,0
6.006412315930278,8,2,3,2.0,2.0,3.0,40,Travel_Rarely,Research & Development,8,1,Medical,1,2623,Female,5,Research Scientist,Married,35440,3.0,Y,18,8,3,15.0,3,11,5,10
7.0619366354305555,14,2,3,2.0,1.0,3.0,42,Travel_Rarely,Research & Development,2,3,Medical,1,131,Female,4,Manager,Divorced,110310,3.0,Y,12,8,1,8.0,2,5,1,2
6.605956046407778,18,3,3,1.0,3.0,3.0,37,Travel_Frequently,Sales,2,3,Marketing,1,1463,Male,1,Laboratory Technician,Divorced,40010,6.0,Y,11,8,1,17.0,2,1,0,0
5.978549754573611,12,3,3,1.0,2.0,3.0,28,Travel_Frequently,Research & Development,7,3,Life Sciences,1,2013,Male,2,Manager,Divorced,29760,1.0,Y,14,8,0,1.0,3,1,0,0
